15.539,3839.971
17.967,1667.987
20.395,495.963
22.821,132.934
25.246,11.536
27.671,-76.755
30.094,-128.265
32.517,-2.693
34.939,26.646
37.359,-104.585
39.779,-40.146
42.198,25.211
44.616,-90.422
47.033,-182.765
49.449,-163.679
51.865,-281.626
54.279,-186.807
56.692,-122.053
59.105,-152.958
61.516,-101.820
63.927,-77.371
66.337,-66.773
68.746,-50.316
71.153,-39.725
73.560,-31.897
75.967,4.908
78.372,-29.429
80.776,-32.276
83.179,19.216
85.582,8.954
87.983,59.650
90.384,81.603
92.783,60.971
95.182,61.135
97.580,87.541
99.977,108.199
102.373,119.547
104.768,61.315
107.162,-21.633
109.556,35.578
111.948,50.019
114.340,112.962
116.730,131.887
119.120,-6.374
121.509,-22.286
123.897,26.635
126.284,115.918
128.670,150.108
131.055,48.934
133.439,6.727
135.823,97.763
138.205,104.031
140.587,-19.237
142.967,-22.367
145.347,120.036
147.726,88.717
150.104,3.028
152.481,20.292
154.857,0.861
157.232,29.413
159.607,44.769
161.980,3.230
164.353,-6.354
166.725,88.566
169.095,81.776
171.465,93.641
173.834,82.702
176.202,-11.482
178.570,16.953
180.936,38.378
183.302,33.995
185.666,239.898
188.030,484.993
190.393,92.471
192.754,-24.164
195.115,93.596
197.476,103.121
199.835,63.992
202.193,46.205
204.551,-6.845
206.907,16.735
209.263,107.779
211.618,103.614
213.971,63.888
216.324,75.007
218.677,87.195
221.028,83.416
223.378,103.203
225.728,40.472
228.076,-12.018
230.424,-13.100
232.771,20.326
235.117,65.168
237.462,38.710
239.806,56.837
242.150,117.629
244.492,111.944
246.834,35.112
249.174,24.410
251.514,74.879
253.853,100.310
256.191,70.739
258.528,34.061
260.865,-15.020
263.200,43.754
265.535,97.945
267.868,61.947
270.201,137.833
272.533,94.722
274.864,40.836
277.194,62.770
279.524,71.637
281.852,48.410
284.180,67.190
286.506,80.216
288.832,80.676
291.157,116.856
293.481,151.118
295.805,151.304
298.127,22.550
300.449,-11.888
302.769,185.463
305.089,124.960
307.408,150.395
309.726,145.865
312.043,52.937
314.359,60.115
316.675,-2.770
318.990,30.201
321.303,55.220
323.616,39.075
325.928,102.247
328.239,75.275
330.550,55.750
332.859,107.401
335.168,160.772
337.475,150.973
339.782,149.188
342.088,126.092
344.393,97.343
346.698,108.275
349.001,134.129
351.304,90.693
353.605,87.092
355.906,60.054
358.206,7.056
360.505,50.488
362.804,24.565
365.101,-3.049
367.398,23.174
369.693,62.642
371.988,71.023
374.282,68.972
376.575,45.344
378.868,21.317
381.159,32.059
383.450,77.547
385.740,119.200
388.029,84.716
390.317,45.848
392.604,50.130
394.890,27.081
397.176,36.511
399.461,79.258
401.744,102.438
404.028,102.011
406.310,122.350
408.591,112.508
410.871,71.279
413.151,88.894
415.430,93.699
417.708,-32.526
419.985,85.352
422.261,144.502
424.537,100.341
426.811,82.993
429.085,33.107
431.358,85.477
433.630,124.229
435.901,113.170
438.172,71.680
440.441,43.630
442.710,259.792
444.978,204.463
447.245,82.170
449.511,117.417
451.776,-29.751
454.041,89.505
456.305,121.394
458.567,85.748
460.829,125.790
463.091,63.704
465.351,100.932
467.611,67.383
469.869,46.263
472.127,90.129
474.384,54.043
476.640,200.605
478.896,195.876
481.150,28.938
483.404,-11.283
485.657,113.595
487.909,135.893
490.160,137.017
492.411,85.425
494.660,19.575
496.909,84.645
499.157,59.148
501.404,28.510
503.650,56.164
505.896,79.189
508.140,54.733
510.384,68.160
512.627,115.877
514.869,110.608
517.111,28.130
519.351,-31.014
521.591,14.784
523.830,21.378
526.068,85.588
528.305,206.478
530.542,180.057
532.777,69.910
535.012,76.711
537.246,96.047
539.479,84.887
541.711,133.289
543.943,107.515
546.174,50.999
548.403,33.635
550.633,28.086
552.861,22.330
555.088,97.072
557.315,31.791
559.541,10.743
561.766,147.773
563.990,238.790
566.213,147.372
568.436,58.368
570.657,18.096
572.878,4.086
575.099,60.772
577.318,180.705
579.536,73.290
581.754,78.809
